label,clean_text
0,当地 知名度 挺高 出租车 司机 知道 大楼 顶上 高挂 民航 招牌 酒店设施 成旧 入住 小时 房间内 暖意 手试 一下 取暖器 发现 热气 于是 总台 联系 房间内 半天 除了 显著 位置 按摩 中心 电话 实在 不到 总台 客房 中心 电话 只得 下楼去 还好 电梯 碰到 客房 服务员 不久 服务员 电话 管道 老化 换间 于是 行李 搬家 房间内 设施 旧有 浴缸 淋浴 很大 舒服 毛巾 还有 破洞 早餐 各式各样 冷冰冰 很少 下午 飞机 总台 商量 可不可以 小时 退房 总台 小姑娘 把头 别说 不成 房间内 不够 热得 毛衣 才行 于是 第二天 睡觉时 一条 被子 半夜 冻醒 奇怪 去试 一下 暖气片 冰凉 只能 披上 外衣 半夜 点下 总台 总台 小姑娘 马上 小伙子 一看 警服 小姑娘 小伙子 然后 窗户 本来 就够 换间 还有 一样 房问 能否 一间 窗小 一点 服务员 脸一拉说 不行 价钱 这么 随便 换房 房时 协程 不是 紧张 信用卡 担保 不让 后来 留意 一下 其实 入住率 极低 办法 只能 换房 于是 半夜三更 收拾 所有 行李 先到 总台 房卡 然后 服务员 始终 奇怪 面容 看着 任何 欠意 表示 也许 值夜班 无聊 总算 乐子 冰凉 发现 走廊 客房 中心 电话 过去 服务员 半夜里 暖气 除了 备有 被子 还有 备用 毯子 上天 次日 起床 肠胃 冻坏 咕咕 拉肚子 等到 中午 退房 总台 显著 位置 放着 按摩 中心 广告牌 墙上 四星级 青年文明 吉林省 优秀 服务 单位 招牌 不由得 长叹一声 肯定 一家 民航 系统 国营 服务 意识 基本上 停留 举目无亲 感激涕零 文革 时代 对于 国营 国家旅游局 向来 有颗 水份
1,这个 价位 这么 配置 快要 赶上 很多 三线 品牌 性价比 华硕 质量 保证 适合 学生
1,海狸 儿子 看到 喜欢 那天 中午 放在 沙发 桌上 想着 儿子 放学 发现 礼物 果然 看到 一口气 好几本 电话 兴奋 告诉 谢谢 接下去 几天 有时 要求 爸爸 有时 快乐 时光 甚至于 周末 哥哥 要求 套书
0,这个 价位 来说 接受 卫生间 很大 隔音 非常 得到 最差 早餐 简直 恐怖 所有 餐具 塑料 白色 塑料 餐具 时间 并且 长期 洗净 已经 发黑 部分 塑料 餐具 附着 一些 知名 洗净 水淋淋 甚至 还有 水在 知道 有没有 水里 一下 出来 用来 小菜 上空 苍蝇 飞舞 包子 馒头 冰冷 脏脏 太脏 要求 早餐 非常简单 甚至 白粥 加水 绝对 不能容忍 这个 价钱 当作 不含 来看 反正 没敢 宾馆 反馈 年月日 非常 感谢您 提出 宝贵意见 针对 此种 情况 我司 提出 整改 方案 宗旨 宾客 满意 为此 继续 努力 谢谢您 希望 下次 入住 一样
1,为了 达到 那些 令人羡慕 拥有 区别 彼此 不同 真正 也许 正是 太多 惯性 常识 孤单 套书 可惜 一直 无法 买全 另外 几本 至今 买不到 本来 样子 需要 特别 特别 并不需要 具有 所谓 成就 才能 性格 而是 本来 特别 这个 宇宙 独一 不二 没人能 取代 手里
0,回来 系统 半天 内存 小气 够用 无论如何 升级 价降 现在 几天 一点
0,很多 道理 知道 很多 事情 不用 繁琐 好像 宣传 洗清 舆论 嫌疑 不是 真的 成功 书中 很多 赘述 估计 策划 肯定 完全 亲笔 完成 有些 很假 宣传 真是 太过分 建议 不要 没意思 个人观点
0,你们 质量 真是 不可思议 第一 包装 太差 光盘 纸盒 咣当 咣当 容易 摩擦 我试 一下 共个 竞有 张碟 出来 真是 便宜 没好 建议 小心 质量 盗版 不如 应该 很烂 盗版
0,长春 之前 查阅 很多 评分 这个 不错 入住 之后 失望 门坏 空调 不好 陈旧 服务 一般 总之 性价比 早餐
1,拿到 内存条 这个 本本 样子 很漂亮 稳重 键盘 舒服 摄像头 清楚 还有 鼠标 很漂亮
0,前台 服务 超差 基本 笑容 招待所 不如 明显 四星级 牌子 买回来 装修 一般 幸亏 价钱 不算 服务 就算 两次 任何 改观 迹象 下次 不住
1,价格低 模具 尚可 显得 不是 低档 配置 均衡 奔腾 双核 刻录 光驱
0,手腕 那里 貌似 读卡器 扩展 盖板 难看 做工 马马虎虎 本本 身上 手腕 主要 是因为 边角 太锐
1,看中 超长 待机 暂时 测试 实际 使用 时间 键盘 手感 不错
0,外形尺寸 有点像 本子 模具 钢琴漆 外壳 容易 划伤 刚买 一周
1,海景 一大 卖点 面积 偏小离 地铁站 不近 机场 港币 服务 不错 门童 和蔼可亲 当然 小费 的话 更是 皇帝 招呼 的士 老爷爷 几年 一直 打扮 得象 红头 阿三 不知 创意 创意 老实 敬业 地铁 估计 分钟 一本正经 走过 大概 罢了 天桥 宏基 三楼 酒楼 饮茶 味道 一级 据说 朱熔基 总理 吃过饭 楼下 服务台
1,接待 人员 热情 餐厅 餐太 难吃 服务 知道 一早 酒泉 餐厅 开餐 感谢 明明 那里 第二天 加开 一间 可是 反映 一天 一间 工作人员 电话 核对 真是 以小是 心中 这家 一下 十分 不好 不要 临街 窗玻璃 隔音
1,服务 人员 态度 意识 早餐 品种 花样 口感 下次 太原
0,不是 经典 磨沙 遗憾 相信 采用 经典 磨沙 喜欢 多些
0,一直 介绍 客户 这家 公寓 由于 地理位置 方便 接送 临近 苏州 乐园 环境 好像 一样 比较满意 直到 最近 遇到 一些 有所 怀疑 是不是 判断 提出 国外 总部 办法 上网 第一天 晚上 加拿大 文件 晚餐 不得不 早早 回到 工作 不了 只好 打电话 沟通 解释 深夜 第二天 回来 询问 上网 密码 操作 前台 半天 账册 打印 一张 大小 说明 简单 一下 发现 需要 建立 连接 设置 步骤 及其 复杂 略懂 担心 操作 第三天 老板 无精打采 告诉 没法 连接 网络 并且 告诉 下次 不要 再订 这里 情形 真的 面子 退房 解释 部分 直接 上网 部分 需要 手工 设置 真的 无奈 难道 不能 事先 说明 尤其 老外 意大利文 设置 起来 语言 不能不 自找麻烦 安排 直接 上网 建议 早点 建立 连接 彻底解决 这个 当然 愿意 这里 还有 其他 原因 对于 入住 时要 刷卡 多押 一天 房费 十分 不满 去过 很多 国家 唯独 中国 当然 不是 所有 卡号 人格 极大 信任 发达国家 决不会 入住 要求 刷卡 现金 远超过 房价 金额 解释 惯例 不管 中国 外国人 一样 决不 外国人 歧视 心理 舒服 观念 落后 或是 信用 落后 由于 工作 需要 要求 延住 一天 再次 要求 补刷 差额 这次 要求 一天 房价 也许 不满 人员 太大 压力 最后 不用 这时 真的 发火 难道 规则 随便 随便 执行 不刷 这算 出来 收回 恐怕 老板 怒气 再次 激起 于是 结账 手里 两张 签单 由于 费用 超过 第一张 单元 于是 要求 再刷 一次 解释 不能 消费 超过 授权 其余 另外 一张 授权 中刷 或者 现金 元望 手里 授权 授权 消费 消费 老外 几乎 绝望 实在 搞不懂 这么 简单 事情 居然 这么 复杂 下次 不再 找麻烦
0,跟着 老妈 这些 保健 家里 关于 求医 不如 系列 好几本 只能 一般般 不过 读书 总会 发现 一些 有用 少许 方法 实用
0,声音 不好 奥特 蓝星 据说 最好 主要 用来 处理 大量 图表 数据 似乎 数据处理 不快 知道 有关 加上 包包 电源 女生 起来 挺重 考虑 轻便 上网 更好
1,干净 包括 一些 卫浴 设施 不错 周到 不错 价钱 通过 接受 我会 推荐 朋友 入住
0,農歷 新年 太太 預訂 二天 溫泉 標間 最後還 一天 原因 房間 感覺 比較 不淨潔 洗手 設備 簡陋 前台 管理 十分 混亂 入住 人數 很多 我還 理解 原因 前台 唯一 刷卡 機有 問題 信用卡 下訂 訂金 做不了 取消 一小 本人 重視 服務質 素該 唯一 可取 之處 房間 服務不錯 房間 服務員 禮貌 可惜 再也 考慮 入住
1,这家 优点 便宜 海景 很漂亮 海洋公园 方便 楼下 没多远 空调 大巴 公园 门口 刷卡 只块 金钟 海洋公园 大巴 便宜 几块钱 服务 人员 不错 门童 行李 送到 忘记 消费 礼貌 地走了 之后 起来 香港 消费 习惯 安顿 下楼 碰到 那位 门童 人家 礼貌 客气 耐心 解释 应该 怎样 附近 有些 吃饭 还有 听说 每天 出去 留来 块钱 小费 打扫 阿姨 可是 回来 块钱 压在 桌子 缺点 有些 陈旧 计较 香港 寸土寸金 装潢 设施 格调 迪斯尼 很大 很大 几节 不过 价位 便宜 一半 出行 不是 方便 大巴 各个 香港 大巴 不报 坐在 车上 晕晕乎乎 知道 第二天 出行 只好 打车 地铁站 不过 起步价 地铁站 香港 只有 坐地铁 心里 踏实 知道 身在 何处 大巴 好几 才能 回过 刚刚 应该 下次 香港 也许 选择 地铁 边上
1,一本 其中 几篇 文章 今天 看来 依然 还有 值得 思考 价值 尤其 全球 老龄化 中国 应对 造成 农民 贫困 不合理 制度 设计 生命 呼吸 中国 农村 医卫 事业 呻吟 曙光 这些 几年 提出 关于 农村 环境 以及 人口老龄化 方面 意见 思考 今天 比照 两年 发展 停滞 退步 进行 多一层 关注 思考
1,配置 搭配 合理 明显 鸡肋 散热 做工 不错 键盘 设计 亮点 赠品 实用 这个 价位 性价比 本本 确实
1,柳州 出差 不错 选择 尤其 商务 朝北面 夜景 不错 宾馆 反馈 年月日 非常 感谢您 长期以来 大力支持 关心 朝南面 江景 客房 不错 此外 五星级 标准 装修 高层 观景 客房 即将 竣工 期待 光临
0,内置 海力士 内存 不怎么样 主板 不怎么样 不能 流畅 运行 办法 重新 内存
1,许多 读书 很少 经商 一种 商业 财富 欲望 课本 不见得 学到 那些 成功 经验 宝贵 他们 各有 一定 规范 最后 走向 成功 讨厌 课本 那些 冷冰冰 一点 活力 真正 一样 精彩 兴奋 创业 指南 尤其 从小 做起 成功 企业 对于 更好 实践 意义
0,总台 冷冰冰 冷清清 性价比 不高 价格 偏贵 不如 住嘉利
0,厚不带 原装 鼠标 原装 两样 重要 有效 方便 购买者 否则 还要 另外
1,外观 很漂亮 特别 适合 女孩子 使用 粉色 送给 老婆 喜欢 一部 手机 一部 本本 享受 真值
0,早上 点半到 本来 才能 前台 提前 本来 印象 不错 但进 一看 中央空调 冷气 交涉 中午 点会 想想 算了 下午 玩好 回来 点半 照样 冷气 交涉 改说 机房 检修 晚上 点会 投诉 回音 晚上 电路 跳闸 目前 中央空调 可能 七八点 言辞 反复 没个 准信 令人气愤 三星级 晚上 餐厅 用餐 鸭汤 鸡汤 服务员 理直气壮 你们 鸡汤 拿来 单子 服务员 两字 涂去 山鸡 服务 水准 竟然 星级 所有 服务 最差 景区 交通 十分 不便
0,前几日 山西旅游 大同 通过 电话 这个 非常 不爽 刚刚 三星 标准 偏偏 四星 入住 洗浴 中心 隔音 第二天 结帐 内部 结算 房间内 物品 损坏 上去 一看 查错 真的 知道 下回 推荐 注意 一下 品味 不要 招牌
0,能够 提供 按照 预定 要求 明明 要求 两间 大床 当天 之后 告知 标准间 并且 开始 冷气 北京 高温 知道 这里 到底 桑拿房
1,不错 早餐 还有 预定 的话 礼品 赠送 还有 问候 装潢 不错 还有 马桶 里面 玫瑰 花瓣 呵呵 呵呵
0,钢琴漆 整个 指纹 收集器 想象 中重 右侧 两个 接口 无线 收发器 左边 顺畅 估计 右边 两个 太紧
1,圆明园 最初 样子 还有 记得 还有 人去 寻找 热爱 已成 万园 之园 赞叹 万顷 千亩 只是 恋上 亲王 别院 喜欢 喜欢 圆明园 算不算 爱屋及乌 不错 图片 清晰 文字 可信 看到 几处 庭院 汤样 知道 当年 赫赫的 雷氏 家族 现在 流落 时间 哪个 角落 他们 图纸 汤样 散落 突然 想到 是否 他们 像是 无助 孩子 委屈 寻找 打散 玩具 倔强 怀里
0,系统 似乎 不是 稳定 开机 进入 时会 几秒 黑屏 启动 光驱 时会 发出 吱吱 响声 估计 光驱 少颗 螺丝 原因 中通 送货 速度 太慢 内存 合适
0,意思 认为 覆盖 范围 事实上 两岁 女儿 不能 理解 套书 试图 解释 可是 一个两岁 孩子 听得懂 语言 描述 那些 故事 困难 猜测 为什么 能够 西方 风靡 书评 可能 西方 孩子 生活 环境 东方 一样 教育 背景 一样 他们 知道 农场 什么样 理解 乡村 或者 农家乐 换句话说 文化差异 导致 认知 差异 翻译 不能 只是 语言 一一对应 而是 文化 跨越
1,书里 男女 主角 金善卿 宝义 有意思 有点像 纨绔子弟 闹革命 意思 想象 革命者 大不相同 有意思
0,运转 温度 带到 以上 风扇 有些 声音 接受 整机 温度控制 手托 键盘 几乎 热亮 不好 反光 钢琴 好看 不好 不如 磨砂 质感 大气
0,当人 遇到 这么 无法 改变 痛苦 多少 能够 真正 面对 承受 就算 结束 生命 逃避 需要 非常 勇气 为什么 活着 也许 只能 一生 告诉
0,这个 年代 爱情 说实话 无法 理解 很多 情节 意见 不要 时代 悲哀
1,整体 各种 功能齐全 自带 正版 系统 安装 硬盘 硬盘 移动 保护 一键 恢复 系统 刻录 恢复 光盘 电池 方面 开始 过激 充电 全用 来回 以后 基本 坚持 分钟 满意
0,整个 太小 所有 一起 大概 平米 左右 床单
0,不知 是不是 出于 环保 操作系统 光盘 驱动 光盘 网上 许多 贴子 安装 上去 一天 时间 安装 驱动 全部 去掉 驱动 问号 一会 我会 写出 这些 心得 放在 空间
0,首先 受到 误导 以为 四星级 没想到 四星级 里面 星级 他们 自称 星级 客房 提前 标明 肯定 不会 预定 这个 进去 之后 发现 先是 枕套 发霉 投诉 服务员 不是 发霉 只是 没洗 干净 岂有此理 不过 接着 毛巾 叠起来 里面 一面 居然 大块 黄斑 恶心 第二天 早上 居然 要收
0,可能 那个 时代 真实写照 看不下去 看到 家里 花光 房产 地产 输光 老爹 气死 这里 个人 无法 接受 生活 状态 活着 应该 为了 生活 更好 不是 生活 更差 兴趣 下去
1,非常 不错 不是 处在 市中心 钟楼 鼓楼 不远 出租车 起步价 即可 或者 坐公车 车站 对面 环境 不错 干净 工作人员 服务
0,作为 一本 描写 过去 年代 感情生活 小说 明显 生活 经验不足 并且 文字 功底 极其 一般 看后 浪费时间 值得 推荐 张贤亮 梁晓声 写作 大家 叙述 过去 时光 似乎 更让人 怀念 感慨 此书 明显 不是 档次
0,分区 不合理 不过 算是 各个 厂商 通病 另外 配置 均衡性 来说 显卡 明显 短板 整个 系统 后腿
1,位置 不错 市中心 周围 吃饭 方便 一如既往 干净
1,是从 圆圆 母亲 角度 这个 文章 例子 圆圆 中心 认为 例证 不够 充分 毕竟 每个 孩子 一样 明显 一再强调 教育 原因 不可否认 圆圆的 聪明 乖巧 有目共睹 换个 男孩 肯定 这么 轻松 总的来说 列举 一些 生活 例子 确实 代表性 教育 方向 思路 非常 明确 应该 学习 妈妈 教育 笔记 推荐 家中 迂腐 老人
1,散热 不错 质感 硬件 配置 体现 字能 预装 操作系统 免费 消费者 省钱 回来 装个 方面 一样 好用
0,电视 见到 佩服 口才 思维 有些 失望 书里 做人 做事 道理 中肯 舆论 联系 牵强 只是 论语 之名 抒发 个人 感悟 有些 后悔
0,很小 小区 马路 大约 分钟 淋浴 特别 满意 竟然 不能 延迟 至点 退房 只能 否则 加收 半天 房费 在外 吃饭 中午 要小休 一会 朋友 注意 现在 延迟 退房 遇到 遇到 第一家
0,来看 不太 接受 好看 当年 飞龙 全传
1,设施 不是 收拾 干净 放心 不慎 遗忘 价值 不菲 摄影包 服务员 及时发现 送回 手中 感动 早餐 免费 可口 粉面 齐全
0,内存 改成 隐藏 分区 系统 备份 实在 用不惯 装后 驱动 官方 下载 同一个 硬件 官网 多个 驱动 不要 下错 热键 驱动 应该
